IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
61.152.190.213,,"Juniper Networks M10 or M320 router (JUNOS 7.4R3.4)",91
61.153.20.45,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.32.185,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.32.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.49.29,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.49.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.49.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.49.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.50.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.50.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",90
61.153.51.69,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.51.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.52.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.53.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.54.105,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.54.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.54.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.54.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.55.29,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.55.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.55.169,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.57.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.57.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.57.165,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.57.213,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.57.237,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.21,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.177,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.58.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.237,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.58.249,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.59.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.59.85,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.59.101,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.59.169,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.60.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.60.221,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.63.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",84
61.153.64.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.65.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.65.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.66.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.66.145,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.67.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.67.217,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.68.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.68.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.68.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.68.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.68.249,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.69.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.69.25,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.69.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.70.5,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.71.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.72.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.75.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.75.133,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.76.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.79.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.79.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.116.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.116.173,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
61.153.118.173,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.139.89,89.139.153.61.dial.jx.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.149.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.157.105,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.157.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.159.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.181.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.181.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.181.245,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.182.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.183.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.183.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.183.169,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.222.209,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.223.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.224.237,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.225.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.225.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.225.237,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.226.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.226.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.153.227.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.227.69,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.227.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.227.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.153.227.221,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.227.233,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.109,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.228.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.133,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.141,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",92
61.153.228.169,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.228.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.229.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.229.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.229.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.229.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.229.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.230.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.230.125,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.230.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.231.5,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.231.13,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.231.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.231.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.232.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.232.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.232.145,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.232.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.232.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.232.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.233.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.233.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.233.125,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.233.134,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.153.233.197,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.234.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.234.173,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.235.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.235.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.235.185,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.153.235.249,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.236.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.236.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.236.97,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.236.117,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.236.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.236.181,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.237.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.237.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.238.101,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.238.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.238.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.239.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.239.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.240.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.241.25,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.241.86,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.241.153,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.241.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.242.126,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.242.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.243.102,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.244.46,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.244.213,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.245.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.245.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.246.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.246.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.247.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.247.134,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.248.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.248.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.248.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.248.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.249.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.251.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.251.77,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.253.13,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.253.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.253.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.153.253.245,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.255.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.153.255.189,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.154.32.212,212.32.154.61.broad.fz.fj.dynamic.163data.com.cn,"MikroTik RouterOS 3.30",97
61.154.137.82,,"Juniper JUNOS 10.4R6.5",98
61.154.137.138,,"Juniper JUNOS 10.4R6.5",98
61.154.137.202,,"Juniper JUNOS 10.4R6.5",98
61.154.140.70,,"Juniper JUNOS 10.4R6.5",98
61.154.140.78,,"Juniper JUNOS 10.4R6.5",98
61.154.140.134,,"Juniper JUNOS 10.4R6.5",97
61.154.140.146,,"Juniper JUNOS 10.4R6.5",98
61.154.199.66,,"Linux 2.4.18 - 2.4.35 (likely embedded)",96
61.155.3.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.13.167,mail.ktk.cc,"Samsung CLX-3160FN printer",85
61.155.57.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.57.173,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.155.62.233,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.63.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.64.85,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.64.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.65.173,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.65.177,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.65.205,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.65.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.155.105.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.116.13,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.155.116.16,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.157.151.70,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.157.189.6,,"OpenWrt White Russian 0.9 (Linux 2.4.30)",96
61.157.190.174,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",98
61.159.237.15,15.237.159.61.other.km.yn.dynamic.163data.com.cn,"Linksys RV042 router",94
61.160.28.156,,"Extreme Networks x250e or x350 switch (ExtremeXOS 12.0.1 - 12.0.3)",99
61.160.45.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.160.74.213,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.160.80.209,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",99
61.160.88.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.160.98.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.160.99.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.160.120.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.160.166.73,,"Comtrend CT536 wireless ADSL router",95
61.163.137.169,hn.ly.kd.adsl,"Linksys RV042 router",97
61.164.67.201,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.69.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.75.45,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.81.133,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.81.193,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.163.77,77.163.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.163.137,137.163.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.163.193,193.163.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.167.197,197.167.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.167.205,205.167.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.167.241,241.167.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.170.169,169.170.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.171.113,113.171.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.172.9,9.172.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.172.45,45.172.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.172.117,117.172.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.172.149,149.172.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.175.49,49.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.175.65,65.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.175.77,77.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.175.97,97.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.175.133,133.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.175.181,181.175.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.178.1,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.65,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.89,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.178.105,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.179.9,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.179.13,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.179.37,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.179.49,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.179.93,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.179.157,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.164.179.225,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.180.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.180.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.181.41,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.188.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.188.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.188.245,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.189.137,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.189.149,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.189.189,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.189.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.190.57,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.190.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.190.245,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.191.117,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.191.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.200.17,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.200.53,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.202.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.204.25,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.164.204.33,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.204.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.205.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.205.165,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",94
61.164.208.17,17.208.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.164.208.25,25.208.164.61.dial.wz.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.165.248.222,222.248.165.61.dial.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",99
61.166.48.50,50.48.166.61.dial.nj.yn.dynamic.163data.com.cn,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",96
61.171.9.232,232.9.171.61.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
61.173.215.98,98.215.173.61.broad.xw.sh.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",94
61.174.19.217,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.24.81,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.174.24.129,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.27.61,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.27.125,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.28.241,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.29.253,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.80.161,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.174.84.73,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.84.113,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.84.142,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.84.233,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.174.91.177,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.94.121,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
61.174.183.138,,"Huawei Quidway S5600 switch",82
61.174.191.135,,"Juniper JUNOS 10.4R6.5",99
61.174.194.49,49.194.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.194.145,145.194.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.194.245,245.194.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.195.81,81.195.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.195.173,173.195.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.195.185,185.195.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.195.249,249.195.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
61.174.197.57,57.197.174.61.broad.jh.zj.dynamic.163data.com.cn,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
