IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
114.105.32.131,,"Microsoft Windows Vista SP2",97
114.105.42.104,,"Microsoft Windows XP SP2 - SP3",96
114.105.49.96,,"Microsoft Windows Vista SP2",97
114.105.69.65,,"Microsoft Windows Vista",96
114.105.74.28,,"Microsoft Windows XP SP3",92
114.105.81.148,,"Microsoft Windows 7 SP0 - SP1",95
114.105.89.80,,"Microsoft Windows 7 SP0 - SP1",96
114.105.102.47,,"Microsoft Windows Server 2003",95
114.105.135.46,,"Microsoft Windows XP SP2 - SP3",95
114.105.137.248,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
114.105.152.216,,"Microsoft Windows XP SP2 or SP3",96
114.105.153.115,,"Microsoft Windows XP SP3",91
114.105.175.227,,"Microsoft Windows XP SP2 or SP3",96
114.105.179.246,,"Microsoft Windows XP SP2 - SP3",96
114.105.182.214,,"Microsoft Windows Server 2003",92
114.105.183.6,,"Microsoft Windows XP SP2 - SP3",95
114.105.192.213,,"Microsoft Windows XP SP3",92
114.105.194.2,,"Microsoft Windows Vista",96
114.105.214.96,,"Microsoft Windows Vista",96
114.105.237.136,,"Microsoft Windows XP SP3",96
114.105.240.12,,"Microsoft Windows XP SP3",95
114.105.241.223,,"Microsoft Windows Server 2003",95
114.105.249.94,,"Microsoft Windows XP SP2 - SP3",96
114.106.0.94,,"Microsoft Windows Server 2003 SP2",96
114.106.0.208,,"Microsoft Windows 7 SP0 - SP1",96
114.106.4.72,,"Microsoft Windows XP SP2 - SP3",96
114.106.4.230,,"Microsoft Windows Server 2008 SP2",96
114.106.5.113,,"Microsoft Windows XP SP3",95
114.106.7.192,,"Microsoft Windows XP SP2 or SP3",96
114.106.14.163,,"Linux 2.6.15 - 2.6.27",96
114.106.25.108,,VxWorks,96
114.106.36.169,,"Microsoft Windows XP SP2 - SP3",95
114.106.37.166,,VxWorks,96
114.106.42.0,,"Microsoft Windows XP SP2 - SP3",96
114.106.45.216,,"Microsoft Windows Vista SP2",97
114.106.47.216,,"Microsoft Windows 7 SP0 - SP1",96
114.106.74.27,,"Microsoft Windows 7 SP0 - SP1",95
114.106.77.173,,"Microsoft Windows XP SP3",96
114.106.89.147,,"Microsoft Windows XP SP2 - SP3",96
114.106.96.238,,"Microsoft Windows XP SP2 or SP3",96
114.106.113.181,,"Microsoft Windows 7 SP0 - SP1",96
114.106.120.14,,"Microsoft Windows Vista",95
114.106.129.232,,"Microsoft Windows XP SP2 - SP3",96
114.106.133.34,,"Microsoft Windows 7 SP0 - SP1",92
114.106.133.36,,"Microsoft Windows Vista",96
114.106.148.105,,"Microsoft Windows XP SP2 - SP3",96
114.106.153.59,,"Microsoft Windows Vista",99
114.106.196.35,,"Microsoft Windows XP SP2 - SP3",95
114.106.205.239,,"Microsoft Windows 7 SP0 - SP1",96
114.106.206.38,,"Microsoft Windows Server 2003 SP2",92
114.106.218.138,,"Microsoft Windows 7",96
114.106.220.19,,"Microsoft Windows XP SP3",92
114.106.223.47,,"Microsoft Windows XP SP2 - SP3",96
114.106.224.10,,"Microsoft Windows XP SP3",95
114.106.225.156,,"Microsoft Windows Server 2003 SP2",96
114.106.229.28,,"Microsoft Windows XP SP3",96
114.106.233.11,,"Linux 2.6.18",89
114.106.233.121,,"Microsoft Windows XP SP3",96
114.106.237.5,,"Linux 2.6.14 - 2.6.30",97
114.106.239.26,,"Microsoft Windows XP SP2 - SP3",96
114.106.241.131,,"Microsoft Windows Server 2008 SP2",96
114.106.243.110,,"HTC Touch mobile phone (Windows Mobile 6)",91
114.106.252.92,,"Microsoft Windows XP SP3",96
114.106.252.245,,"Microsoft Windows XP SP2 - SP3",96
114.106.255.0,,"Microsoft Windows XP SP3",96
114.106.255.191,,"Microsoft Windows Server 2003 SP2",92
114.107.3.17,,"Microsoft Windows XP SP3",96
114.107.5.133,,"Microsoft Windows Vista",96
114.107.10.242,,"Microsoft Windows XP SP2 - SP3",96
114.107.11.56,,"Microsoft Windows XP SP3",96
114.107.13.178,,"Microsoft Windows XP SP3",94
114.107.13.236,,"Linux 2.6.22",98
114.107.14.136,,"Microsoft Windows XP SP3",96
114.107.34.148,,"Microsoft Windows Server 2003",92
114.107.133.134,,"Microsoft Windows XP SP3",96
114.107.142.2,,VxWorks,96
114.107.150.43,,"Linksys WRV54G WAP",96
114.107.154.153,,"Linux 2.4.33 (embedded)",93
114.107.183.179,,"Microsoft Windows 7",95
114.107.218.162,,"Microsoft Windows 7 SP0 - SP1",91
114.107.220.209,,"Microsoft Windows Vista SP2",98
114.107.226.224,,"Microsoft Windows 7 SP0 - SP1",96
114.107.228.199,,"Microsoft Windows Vista",96
114.107.246.137,,"Microsoft Windows 7 SP0 - SP1",96
114.107.246.211,,VxWorks,96
114.107.248.91,,"Microsoft Windows Vista",96
114.107.248.193,,"Microsoft Windows XP SP2 or SP3",95
114.107.249.169,,"Microsoft Windows XP SP2 - SP3",96
114.107.250.123,,"Microsoft Windows XP SP2 - SP3",96
114.108.60.189,,"PORTech GSM VoIP adapter",97
114.108.77.25,,"Interbell IB-305 VoIP phone",97
114.108.93.75,,"Interbell IB-305 VoIP phone",97
114.111.202.131,,"Interbell IB-305 VoIP phone",99
114.129.92.143,,"Linux 2.6.14 - 2.6.30",94
114.138.235.50,,"Microsoft Windows Server 2003",91
114.138.245.85,,"Linux 2.4.33 (embedded)",96
114.139.132.190,,"Linux 2.4.33 (embedded)",95
114.139.192.126,,"Linux 2.4.33 (embedded)",96
114.199.158.41,,"Linux 2.4.9 - 2.4.18 (likely embedded)",97
114.199.234.206,,VxWorks,97
114.200.17.17,,"Linux 2.6.18 - 2.6.32",97
114.200.18.39,,"Linux 2.6.24 - 2.6.25",96
114.200.129.37,,"Linux 2.6.18",99
114.200.180.157,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.201.26.238,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.201.131.131,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.201.162.101,,"Juniper JUNOS 10.4R6.5",98
114.201.165.53,,"Linux 2.6.18",99
114.201.167.140,,"Linux 2.6.18",98
114.203.2.49,,"Juniper MX960 router (JUNOS 9.5R3.7)",97
114.203.70.218,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.203.75.80,,"Linux 2.6.18",99
114.203.156.4,,"Linux 2.6.18",99
114.203.185.34,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.203.186.19,,"Linux 2.6.18",99
114.203.188.124,,"Linux 2.6.18 - 2.6.32",97
114.204.2.8,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.204.2.133,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.204.11.50,,"Linux 2.6.32",99
114.204.16.229,,"Linux 2.6.32",99
114.204.76.89,,"Linux 2.6.18",99
114.204.175.173,,"Linux 2.6.8 - 2.6.27",97
114.205.19.237,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.205.155.69,,"Linux 2.6.18",99
114.205.169.45,,"Microsoft Windows XP SP3",97
114.206.53.174,,"Linux 2.6.18",99
114.206.69.52,,"Linux 2.6.27",95
114.206.114.10,,"D-Link DVG-5112S or DVG-6004S VoIP adapter",99
114.207.9.72,,"Linksys WRV54G WAP",96
114.207.217.180,,"Linux 2.6.18",99
114.216.5.45,,"Microsoft Windows XP SP2 - SP3",96
114.216.38.253,,"Microsoft Windows Vista",96
114.216.39.22,,"Microsoft Windows XP SP3",96
114.216.136.203,,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
114.216.169.234,,"Microsoft Windows 7 SP0 - SP1",95
114.216.195.213,,"Microsoft Windows XP SP3",96
114.216.214.162,,"Linux 2.4.33 (embedded)",99
114.216.246.214,,"Microsoft Windows XP SP2 - SP3",96
114.217.9.17,,"Microsoft Windows XP SP2 - SP3",96
114.217.15.23,,"Microsoft Windows 7 SP0 - SP1",93
114.217.43.75,,"Linux 2.4.18",91
114.217.44.18,,"Microsoft Windows XP SP2",96
114.217.44.103,,"Microsoft Windows XP SP3",96
114.217.71.87,,"Microsoft Windows XP SP2 - SP3",96
114.217.99.168,,"DD-WRT v24-sp2 (Linux 2.4.36)",98
114.217.155.65,,"Microsoft Windows 7 SP0 - SP1, Windows Server 2008 SP1, or Windows 8",95
114.217.157.212,,"Microsoft Windows XP SP2 - SP3",96
114.217.167.153,,"Linksys WRV54G WAP",96
114.217.214.27,,"Microsoft Windows XP SP2 or SP3",96
114.217.214.56,,"Microsoft Windows XP SP3",96
114.217.220.27,,"Microsoft Windows XP SP2 - SP3",96
114.217.221.85,,"Microsoft Windows XP SP2 - SP3",96
114.217.221.236,,"Microsoft Windows XP SP2 - SP3",96
114.217.225.213,,"Microsoft Windows 7 SP0 - SP1",93
114.217.231.181,,"Linux 2.4.33 (embedded)",99
114.217.250.25,,"Microsoft Windows XP SP2 - SP3",96
114.218.0.162,,"Microsoft Windows XP SP3",94
114.218.1.197,,"Microsoft Windows XP SP2 - SP3",96
114.218.2.224,,"Microsoft Windows Vista",96
114.218.33.141,,"Microsoft Windows XP SP2 - SP3",96
114.218.41.7,,"Microsoft Windows XP SP3",92
114.218.41.182,,"Microsoft Windows XP SP2 - SP3",96
114.218.45.43,,"Microsoft Windows XP SP2 - SP3",96
114.218.48.89,,"Microsoft Windows XP SP2 - SP3",96
114.218.58.238,,"Microsoft Windows Server 2003",95
114.218.59.252,,"Microsoft Windows XP SP2 or SP3",95
114.218.71.155,,"Linksys RV042 router",97
114.218.73.59,,"Microsoft Windows XP SP2 or SP3",95
114.218.76.209,,"Microsoft Windows XP SP2 - SP3",96
114.218.86.114,,"Microsoft Windows XP SP3",96
114.218.87.157,,"Microsoft Windows XP SP2 or SP3",96
114.218.110.75,,"Microsoft Windows XP SP3",95
114.218.126.80,,"Microsoft Windows XP SP2 - SP3",95
114.218.127.151,,VxWorks,96
114.218.139.138,,"Microsoft Windows XP SP3",92
114.218.145.114,,"Microsoft Windows XP SP2 - SP3",96
114.218.151.40,,"Microsoft Windows Server 2003 SP2",96
114.218.157.228,,"Microsoft Windows XP SP3",96
114.218.161.142,,"Microsoft Windows XP SP3",96
114.218.168.95,,"Microsoft Windows XP SP3",95
114.218.168.170,,"Microsoft Windows XP SP3",96
114.218.168.182,,"Microsoft Windows 7 SP0 - SP1",96
114.218.168.190,,"Microsoft Windows XP SP3",96
114.218.168.191,,"Microsoft Windows XP SP3",96
114.218.169.248,,"Microsoft Windows 7 SP0 - SP1",96
114.218.186.119,,"Microsoft Windows 7 SP0 - SP1",96
114.218.203.147,,"Microsoft Windows XP SP3",96
114.218.205.108,,"Microsoft Windows 7 SP0 - SP1",95
114.218.207.96,,"Microsoft Windows XP SP3",95
114.218.208.202,,"Microsoft Windows XP SP2 - SP3",96
114.218.212.36,,"Microsoft Windows XP SP3",95
114.218.221.23,,"Microsoft Windows XP SP3",96
114.218.221.167,,"Microsoft Windows Vista",96
114.218.225.66,,"Microsoft Windows XP Professional SP2",95
114.218.228.152,,"Microsoft Windows XP Professional SP2",95
114.218.252.5,,"Microsoft Windows XP SP3",96
114.219.6.231,,VxWorks,96
114.219.10.3,,"Microsoft Windows Server 2003 SP2",96
114.219.21.140,,"Microsoft Windows XP SP3",95
114.219.22.179,,"Microsoft Windows XP SP3",96
114.219.29.174,,"Microsoft Windows Vista",96
114.219.40.27,,"Microsoft Windows XP SP2 - SP3",96
114.219.40.162,,"Microsoft Windows XP SP3",95
114.219.59.217,,"Microsoft Windows XP SP2 or SP3",96
114.219.65.31,,"Microsoft Windows XP SP2 - SP3",96
114.219.78.126,,"Microsoft Windows XP SP2 - SP3",96
114.219.114.8,,"Microsoft Windows Vista",96
114.219.117.7,,"Microsoft Windows XP SP3",96
114.219.128.155,,"Microsoft Windows XP SP3",96
114.219.132.76,,"Microsoft Windows Vista",96
114.219.133.165,,"Microsoft Windows XP SP2 or SP3",96
114.219.141.115,,"Microsoft Windows XP SP2 - SP3",96
114.219.145.62,,"Microsoft Windows XP SP3",96
114.219.153.246,,"Microsoft Windows XP SP3",96
114.220.0.2,,"Microsoft Windows XP SP2 - SP3",96
114.220.0.176,,"Microsoft Windows XP SP2 - SP3",96
114.220.2.173,,"Microsoft Windows XP SP3",96
114.220.5.172,,VxWorks,96
114.220.8.83,,"Microsoft Windows XP SP3",96
114.220.9.30,,"Microsoft Windows 7 SP0 - SP1",96
114.220.11.119,,"Microsoft Windows XP SP2 - SP3",96
114.220.12.100,,"Microsoft Windows XP SP3",96
114.220.16.57,,"Microsoft Windows 7 or Windows Server 2008 R2",97
114.220.17.44,,"Microsoft Windows 7 SP0 - SP1",96
114.220.19.131,,"Microsoft Windows XP SP2 - SP3",96
114.220.19.174,,"Microsoft Windows XP SP3",95
114.220.20.40,,VxWorks,96
114.220.20.117,,"Microsoft Windows XP SP3",96
114.220.20.144,,"Linksys WRV54G WAP",98
114.220.23.8,,"Linksys WRV54G WAP",96
114.220.23.108,,"NAS device (Linux 2.6.15): GalaxyMetalGear 4500MGB, Icy Box IB-NAS4220-B, or MRT Dual GigaNAS",99
114.220.23.142,,"Microsoft Windows XP SP2 - SP3",95
114.220.24.224,,VxWorks,96
114.220.25.78,,"Linksys WRV54G WAP",97
114.220.25.94,,"Linksys WRV54G WAP",96
114.220.31.177,,"Microsoft Windows 7 SP0 - SP1",95
114.220.34.132,,"Microsoft Windows XP SP3",96
114.220.40.14,,"Microsoft Windows 7 SP0 - SP1",91
114.220.43.63,,"Microsoft Windows XP SP2 - SP3",96
114.220.44.26,,"Microsoft Windows Vista",96
114.220.44.73,,"Microsoft Windows XP SP3",96
114.220.44.178,,"Microsoft Windows Server 2003 SP2",96
114.220.46.34,,"Microsoft Windows XP SP2",89
114.220.47.150,,"Microsoft Windows Vista",96
114.220.50.155,,"Microsoft Windows XP SP2 - SP3",96
114.220.51.158,,"Microsoft Windows Vista SP2",97
114.220.57.216,,"Microsoft Windows XP SP3",96
114.220.58.189,,"Microsoft Windows XP SP3",96
114.220.60.165,,"Microsoft Windows XP SP2 - SP3",91
114.220.62.116,,"Microsoft Windows XP SP2 - SP3",96
114.220.63.83,,"Microsoft Windows 7 SP0 - SP1",95
114.220.69.64,,"Microsoft Windows XP SP2 or SP3",95
114.220.69.90,,"Microsoft Windows 7 SP0 - SP1",96
114.220.70.175,,"Microsoft Windows XP SP2 or SP3, or Windows Embedded Standard 2009",96
114.220.70.224,,"Microsoft Windows XP SP3",96
114.220.70.253,,"HTC Touch mobile phone (Windows Mobile 6)",97
114.220.72.68,,"Microsoft Windows XP SP3",96
114.220.73.81,,"Microsoft Windows XP SP3",96
114.220.76.8,,"Linux 2.4.33 (embedded)",97
114.220.78.15,,"Microsoft Windows Vista",96
114.220.80.124,,"Microsoft Windows XP Professional SP2",95
114.220.86.201,,"Microsoft Windows XP SP2 - SP3",95
114.220.87.35,,"Microsoft Windows XP SP3",95
114.220.88.106,,"Microsoft Windows XP Professional SP2",95
114.220.91.173,,"Microsoft Windows XP SP2",96
114.220.92.40,,"Microsoft Windows Vista",96
114.220.100.47,,"Microsoft Windows XP SP2 - SP3",97
114.220.105.204,,"Microsoft Windows 7 SP0 - SP1",96
114.220.129.64,,"Microsoft Windows XP SP3",96
114.220.134.62,,"Microsoft Windows XP SP3",95
114.220.141.106,,"Microsoft Windows XP SP3",96
114.220.148.52,,"Microsoft Windows XP SP2 or SP3",96
114.220.153.23,,"Microsoft Windows XP SP3",95
114.220.153.26,,"Microsoft Windows Server 2003 SP2",93
114.220.153.173,,"Microsoft Windows XP SP3",96
114.220.155.206,,"Microsoft Windows XP SP3",96
114.220.236.183,,"Microsoft Windows XP SP2 - SP3",96
114.220.250.74,,"Microsoft Windows XP SP3",96
114.221.242.82,,"Microsoft Windows XP SP2 - SP3",96
114.222.33.93,,"Microsoft Windows 7 SP0 - SP1",92
114.222.58.93,,"Microsoft Windows XP SP2 - SP3",96
114.222.67.210,,"Linux 2.4.33 (embedded)",96
114.222.80.34,,"Microsoft Windows XP SP2 - SP3",96
114.222.141.244,,"Microsoft Windows XP SP2 or SP3",96
114.222.159.90,,"Microsoft Windows XP SP2 - SP3",96
114.222.173.109,,"Linux 2.4.33 (embedded)",95
114.223.0.166,166.0.223.114.broad.wx.js.dynamic.163data.com.cn,VxWorks,96
114.223.7.240,240.7.223.114.broad.wx.js.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
114.223.45.143,143.45.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.223.53.41,41.53.223.114.broad.wx.js.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
114.223.53.177,177.53.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.223.152.159,159.152.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",95
114.223.160.227,227.160.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP Professional SP2",95
114.223.184.12,12.184.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP Professional SP2",95
114.223.187.8,8.187.223.114.broad.wx.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.223.242.239,239.242.223.114.broad.wx.js.dynamic.163data.com.cn,"Linux 2.4.33 (embedded)",96
114.224.3.102,,"Microsoft Windows 7 SP0 - SP1",96
114.224.24.178,,"Microsoft Windows XP SP2 or SP3",96
114.224.25.64,,"Microsoft Windows XP SP3",96
114.224.110.123,,"Microsoft Windows XP SP3",94
114.224.114.211,,"Linux 2.4.33 (embedded)",98
114.224.126.87,,"Microsoft Windows XP SP3",95
114.224.164.52,,"Microsoft Windows XP SP3",96
114.226.207.87,87.207.226.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",94
114.226.244.85,85.244.226.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows 7 SP0 - SP1",96
114.226.253.55,55.253.226.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",96
114.227.57.67,67.57.227.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",95
114.227.74.118,,"Linux 2.4.33 (embedded)",96
114.227.109.11,11.109.227.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",96
114.227.152.86,86.152.227.114.broad.cz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.228.6.202,,"Linux 2.4.33 (embedded)",96
114.228.222.58,,"Microsoft Windows XP SP3",95
114.228.247.238,,"Microsoft Windows XP SP3",93
114.228.252.254,,"Microsoft Windows XP SP3",96
114.229.253.117,117.253.229.114.broad.zj.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",95
114.230.243.82,,"Microsoft Windows XP SP3",95
114.231.157.138,138.157.231.114.broad.nt.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.232.47.34,,"Microsoft Windows 7 SP0 - SP1",95
114.232.67.177,,"Microsoft Windows XP SP2 - SP3",96
114.232.121.148,,"Microsoft Windows XP SP3",95
114.232.129.35,,"Microsoft Windows XP SP2 - SP3",96
114.232.133.60,,"Microsoft Windows XP SP2 - SP3",96
114.232.139.16,,"Microsoft Windows XP SP2 - SP3",96
114.232.148.196,,"Microsoft Windows XP SP3",95
114.232.169.254,,"Microsoft Windows XP SP2 - SP3",96
114.232.209.3,,"Linux 2.4.33 (embedded)",96
114.233.8.252,,"Linux 2.6.15 - 2.6.27",97
114.233.28.119,,"Linux 2.6.15 - 2.6.27",96
114.233.158.201,,"Microsoft Windows Vista",96
114.233.182.155,,"Microsoft Windows XP SP2",96
114.233.207.4,,"Microsoft Windows 7 SP0 - SP1",95
114.233.249.16,,"Linksys WRV54G WAP",97
114.234.88.143,,"Microsoft Windows XP SP2",96
114.234.169.87,87.169.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",95
114.234.176.31,31.176.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",95
114.234.183.237,237.183.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.234.188.151,151.188.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.234.232.242,242.232.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",96
114.234.238.66,66.238.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.234.242.211,211.242.234.114.broad.xz.js.dynamic.163data.com.cn,"Microsoft Windows XP SP3",93
114.235.22.90,,"Microsoft Windows XP SP3",95
114.235.45.74,,"Microsoft Windows XP SP3",93
114.235.61.168,,"Microsoft Windows XP SP3",93
114.235.64.202,,"2Wire BT2700HG-V ADSL modem",98
114.235.81.110,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",95
114.235.95.204,,"Microsoft Windows XP Professional SP2",94
114.235.98.127,,"Microsoft Windows 7 SP0 - SP1",95
114.235.127.41,,"Microsoft Windows Server 2003",92
114.237.63.200,,"Microsoft Windows XP SP2 or SP3",96
114.237.226.227,227.226.237.114.broad.lyg.js.dynamic.163data.com.cn,"Microsoft Windows XP SP2 - SP3",96
114.238.3.124,,"Linksys WRV54G WAP",97
114.238.3.144,,"Microsoft Windows XP SP3",95
114.238.22.66,,"Microsoft Windows XP SP3",96
114.238.28.145,,"Microsoft Windows XP SP3",95
114.238.29.12,,"Microsoft Windows 7 SP0 - SP1",96
114.238.46.35,,"Microsoft Windows XP SP3",96
114.238.52.162,,"Linksys WRV54G WAP",96
114.238.59.12,,"Microsoft Windows XP SP2",95
114.238.73.126,,"Microsoft Windows XP SP2 - SP3",96
114.238.79.167,,"Microsoft Windows Vista",96
114.238.88.243,,"Microsoft Windows XP SP2 - SP3",96
114.238.92.183,,"Microsoft Windows XP SP2 - SP3",96
114.238.101.243,,"Microsoft Windows Vista",96
114.238.109.94,,"Microsoft Windows XP SP2 - SP3",96
114.238.115.63,,"Microsoft Windows XP SP3",96
114.238.126.195,,"Microsoft Windows XP SP3",95
114.238.133.70,,"Microsoft Windows XP SP2 - SP3",96
114.238.147.41,,"Microsoft Windows XP SP3",96
114.238.151.136,,"Microsoft Windows XP SP3",96
114.238.152.173,,"Microsoft Windows XP SP2 - SP3",96
114.238.152.176,,"Microsoft Windows XP SP2 or SP3",96
114.238.163.233,,"Microsoft Windows XP Professional SP2",95
114.238.167.16,,"Linksys WRV54G WAP",96
114.238.184.199,,"Microsoft Windows XP SP2 - SP3",96
114.238.200.59,,"Microsoft Windows XP SP3",95
114.238.203.65,,"Microsoft Windows XP SP3",96
114.238.206.97,,"Microsoft Windows XP SP2 - SP3",96
114.238.213.40,,"Microsoft Windows XP SP2 - SP3",96
114.238.218.18,,"Microsoft Windows XP SP2 - SP3",96
114.238.222.223,,"Microsoft Windows XP SP3",96
114.239.7.122,,"Linksys RV042 router",97
114.239.8.205,,"Microsoft Windows Server 2003 SP2",92
114.239.12.186,,"Microsoft Windows XP SP2 - SP3",96
114.239.12.247,,"Microsoft Windows XP SP3",95
114.239.16.6,,"Microsoft Windows XP SP2 or SP3",96
114.239.18.251,,"Microsoft Windows XP SP2 - SP3",96
114.239.22.149,,"Microsoft Windows XP SP2 or SP3",95
114.239.23.142,,"Microsoft Windows XP SP2 or SP3",96
114.239.28.112,,"Microsoft Windows XP SP2 - SP3",96
114.239.29.103,,"Microsoft Windows XP SP2 - SP3",95
114.239.30.197,,"Microsoft Windows Vista SP2 or Windows 7 Ultimate SP0 - SP1",95
114.239.34.78,,"Microsoft Windows XP SP2 - SP3",96
114.239.34.244,,"Microsoft Windows XP Professional SP2",95
114.239.35.65,,"Microsoft Windows XP SP3",96
114.239.35.160,,"Microsoft Windows XP SP2 - SP3",96
114.239.38.169,,"Microsoft Windows XP SP3",96
114.239.42.113,,"Microsoft Windows Server 2003 SP2",96
114.239.42.194,,"Microsoft Windows XP SP2 - SP3",96
114.239.50.42,,"Microsoft Windows XP SP3",95
114.239.56.220,,"Microsoft Windows XP SP2 - SP3",96
114.239.80.29,,"Microsoft Windows Vista",96
114.239.92.36,,"Microsoft Windows XP SP2 or Windows Server 2003 SP2",96
114.239.94.209,,"Linux 2.4.33 (embedded)",96
114.239.95.239,,"Microsoft Windows XP SP2 - SP3",96
114.239.98.200,,"Microsoft Windows XP Professional SP2",95
114.239.98.226,,"Microsoft Windows XP SP2 - SP3",96
114.239.99.102,,"Microsoft Windows XP SP2 - SP3",96
114.239.100.26,,"Microsoft Windows XP SP2 - SP3",96
114.239.100.231,,"Microsoft Windows XP SP3",95
114.239.115.10,,"Microsoft Windows XP SP3",96
114.239.117.83,,"Microsoft Windows XP SP3",95
114.239.118.231,,"Microsoft Windows XP SP2 - SP3",96
114.239.119.180,,"Microsoft Windows XP Professional SP2",95
114.239.120.175,,"Linux 2.4.33 (embedded)",96
114.239.122.233,,"Linux 2.4.33 (embedded)",95
114.239.124.152,,"Microsoft Windows XP SP3",95
114.239.126.4,,"Microsoft Windows XP SP2 - SP3",96
114.239.140.101,,"Microsoft Windows XP SP3",96
114.239.144.84,,"Microsoft Windows XP SP2 - SP3",96
114.239.145.107,,"Microsoft Windows XP SP2 or SP3",96
114.239.146.153,,"Linux 2.4.33 (embedded)",96
114.239.150.242,,"Microsoft Windows XP SP3",96
114.239.158.204,,"Microsoft Windows XP SP3",96
114.239.164.129,,"Microsoft Windows XP SP2 - SP3",96
114.239.173.161,,"Microsoft Windows XP SP2 - SP3",96
114.239.174.174,,"Microsoft Windows XP SP3",96
114.239.176.228,,"Microsoft Windows XP SP2 - SP3",96
114.239.181.13,,"Microsoft Windows XP SP3",96
114.239.181.88,,"Microsoft Windows XP SP2 - SP3",96
114.239.190.198,,"Microsoft Windows Server 2003 SP2",96
114.239.193.126,,"Microsoft Windows XP SP2 - SP3",96
114.239.200.158,,"Microsoft Windows XP Professional SP2",93
114.239.206.124,,"Microsoft Windows XP SP3",96
114.239.206.203,,"Microsoft Windows XP SP3",95
114.239.218.22,,"Linux 2.4.33 (embedded)",96
114.239.218.159,,"Microsoft Windows XP SP2",96
114.239.224.194,,"Microsoft Windows XP SP3",96
114.239.234.164,,"Microsoft Windows Server 2003 SP2",96
114.239.235.170,,"Microsoft Windows XP SP2 - SP3",96
114.239.236.63,,"Microsoft Windows XP SP2",96
114.239.237.213,,"Microsoft Windows XP SP3",96
114.239.238.248,,"Microsoft Windows XP SP2 or SP3",96
114.239.239.0,,"Microsoft Windows XP SP2 - SP3",96
114.239.239.49,,"Microsoft Windows XP SP3",96
114.239.239.63,,"Microsoft Windows XP SP3",96
114.239.240.43,,"Microsoft Windows XP SP3",96
114.239.249.17,,"Microsoft Windows XP SP3",95
114.239.251.243,,"Microsoft Windows XP SP2 - SP3",96
114.239.252.225,,"Microsoft Windows XP SP2 - SP3",96
114.240.222.106,,"Linux 2.4.33 (embedded)",96
114.241.240.114,,"Linux 2.4.33 (embedded)",96
114.244.6.47,,"Linux 2.4.33 (embedded)",96
114.244.49.103,,"Linux 2.4.33 (embedded)",96
114.244.54.242,,"Linux 2.4.33 (embedded)",96
114.245.154.16,,"Linux 2.4.33 (embedded)",96
114.245.214.76,,"Linux 2.4.33 (embedded)",95
114.245.218.151,,"Tomato 1.27 - 1.28 (Linux 2.4.20)",93
114.246.88.220,,"Linux 2.4.33 (embedded)",96
114.246.219.148,,"Linux 2.4.33 (embedded)",96
114.248.87.194,,"Linux 2.4.33 (embedded)",96
114.248.131.200,,"Linux 2.4.33 (embedded)",96
114.249.18.55,,"Linux 2.4.33 (embedded)",96
114.249.85.5,,"AT&T U-Verse set-top box (Windows CE 5.0)",95
