IP,"Reverse DNS","Best-guess OS fingerprint","OS guess accuracy"
193.187.76.144,,"Crestron XPanel control system",94
193.189.74.118,,"Linux 2.6.18 - 2.6.32",96
193.189.75.14,edge-4.centro.ukwsd.com,"Cisco Catalyst 1900, 2820, 2960, 3560, 3750, 4500, or 6513 switch (IOS 12.2)",96
193.192.36.25,block.lds.net.ua,"Linux 2.6.18",95
193.200.173.169,,"FreeBSD 6.2-STABLE - 6.4-STABLE",96
193.203.127.49,enforcer.gsystem.ru,"OpenBSD 4.0 (x86)",94
193.218.0.24,193.218.0.24.netix.net,"Linux 2.6.32 - 2.6.39",96
193.219.125.102,,"FreeBSD 7.1-RELEASE - 9.0-CURRENT",95
193.223.98.25,vlan656.kompas.uplink.net.ua,"FreeBSD 6.0-STABLE - 6.2-RELEASE",94
193.226.141.25,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.153.121,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.159.249,r01-Fe0-0-705.buh4.ro.GTSce.net,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.162.57,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.165.177,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.165.229,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.168.113,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.168.121,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.172.41,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.226.175.201,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.227.206.46,fox.bg.net.ua,"Linux 2.6.15 - 2.6.30",96
193.227.209.85,r702a-v7-gw.webber.kiev.ua,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
193.232.44.10,,"Linux 2.6.18",95
193.232.45.227,,"Linux 2.6.18",95
193.232.65.145,LITECH-CORE.litech.net,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
193.232.245.103,msk-ix-gw1.dssv.ru,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
193.232.245.128,msk-ix.sirius-p.ru,"FreeBSD 7.0-BETA4 - 7.0",97
193.232.246.193,msk-m9-1.fastlnk.ru,"Redback Networks SmartEdge router (SmartEdge OS 5.0)",97
193.238.20.241,,"Juniper M7i router",99
193.238.21.130,,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",98
193.238.110.82,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
193.238.110.146,,"FreeBSD 6.3-RELEASE",99
193.239.17.116,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",90
193.239.18.42,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",89
193.239.18.130,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",89
193.239.18.220,,"F5 BIG-IP 3650 Local Traffic Manager load balancer",89
193.239.73.205,vl1720-sw1.g50.kv.dataline.net.ua,"Extreme Networks Summit X450e switch (ExtremeXOS 15.3)",99
193.239.74.66,catnet-uaix.dataline.net.ua,"Extreme Networks Summit X450e switch (ExtremeXOS 15.3)",99
193.239.102.142,host-193-239-102-142.solarme.pl,"MikroTik RouterOS 3.30",97
193.239.102.189,host-193-239-102-189.solarme.pl,"MikroTik RouterOS 3.30",96
193.239.141.41,,"Linux 2.4.32 (x86)",96
193.239.211.205,193-239-211-205.ant.nucleus.be,"OpenBSD 3.9 - 4.4",93
193.239.250.29,dcs-sprint.dcs-ua.net,"FreeBSD 6.2-STABLE - 6.4-STABLE",99
193.254.204.115,,"Microsoft Windows XP SP2 or Windows Server 2003 SP1 or SP2",97
193.254.217.3,3-217.mobicom.net.ua,"Linux 2.6.32",99
193.254.233.70,,"FreeBSD 4.10-STABLE - 4.11-SECURITY",95
194.0.194.2,,"Foundry FastIron switch (4802, FESX, GS 648P, X448, or II Plus) (IronWare)",97
194.0.200.10,s5.freehost.com.ua,"FreeBSD 6.0-STABLE - 6.2-RELEASE",97
194.8.147.28,ip-194-8-147-28.intelekt.cv.ua,"FreeBSD 8.0-RELEASE",97
194.28.75.200,ip-194.28.75.200.naltel.ru,"Microsoft Windows Vista SP1",99
194.28.86.38,cp.gdata.net.ua,"Linux 2.6.20-1 (Fedora Core 5)",98
194.28.155.148,194.28.155.148.base-net.ru,"Microsoft Windows Vista SP2",97
194.28.172.13,dedic.dc.besthosting.ua,"Linux 2.6.32 - 3.2",94
194.30.9.1,,"Juniper JUNOS 10.4R6.5",95
194.32.86.71,,"FreeBSD 7.1-RELEASE",96
194.36.160.200,,"Citrix NetScaler load balancer",90
194.36.160.202,,"Citrix NetScaler load balancer",90
194.36.160.204,,"Citrix NetScaler load balancer",87
194.36.160.228,,"Citrix NetScaler load balancer",87
194.42.200.13,i-interfill-v.tcom.uz.ua,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
194.44.14.150,,"FreeBSD 7.1-RELEASE",95
194.44.23.103,,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",92
194.44.26.109,,"OpenWrt (Linux 2.4.32)",94
194.44.61.91,,"FreeBSD 8.0-RELEASE",99
194.44.64.16,,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
194.44.180.213,,"MikroTik RouterOS 3.30",96
194.44.186.190,,"Linksys WRV54G WAP",97
194.44.221.129,,"FreeBSD 8.2-RELEASE",98
194.44.237.53,,"FreeBSD 8.2-RELEASE",96
194.50.85.245,kirito.la.net.ua,"Linux 2.6.32 - 3.2",95
194.54.80.97,97.80.54.194.static.server.ua,"Linux 2.6.18",98
194.54.81.150,hs-in-e150.rx-host.net,"Linux 2.6.31",91
194.54.83.156,156.83.54.194.static.server.ua,"Linux 2.6.18 - 2.6.32",96
194.54.95.85,clanotopia.r1.ams2.de.opencarrier.eu,"Juniper MX960 router (JUNOS 9.5R3.7)",97
194.54.95.105,webdiscount.r1.fra3.de.opencarrier.eu,"Juniper M7i router",97
194.58.247.145,,"Comtrend CT536 wireless ADSL router",89
194.62.0.51,,"Linux 2.6.18 - 2.6.21",98
194.67.30.93,,"Cisco 831 switch or 1760 router (IOS 12.4)",96
194.67.35.155,,"Linksys BEFSR41 EtherFast router",91
194.67.69.85,inr-exit1.inr.ac.ru,"Linux 2.6.24",97
194.79.8.98,nh-uaix-uang.is.ua,"Alcatel-Lucent OmniSwitch 6850 switch",98
194.79.17.111,okariino.kirjastot.fi,"Linux 2.6.13 - 2.6.32",96
194.79.45.1,ns4.st-ug.ru,"DD-WRT v23 - v24-sp2 (Linux 2.4.20 - 2.4.37)",95
194.84.22.241,,"Juniper M7i router",97
194.84.150.205,broadband-205-150-84-194.sme.rosprint.net,"OneAccess ONE20 ADSL router",97
194.88.183.216,,"Cisco Aironet 1200-series WAP router (IOS 12.3 - 12.4)",99
194.88.207.57,peer-begemot-shota39-41-stavitsky.skif.com.ua,"Juniper M7i router",94
194.107.22.1,,"Juniper Networks J4350 router (JUNOS 8.3R1.5)",97
194.110.68.97,,"Linux 2.4.31 (Slackware v10.2)",98
194.114.129.27,,"Microsoft Windows Vista SP2",98
194.114.137.104,Unresolved-IP.elan-ua.net,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",99
194.114.138.96,Unresolved-IP.elan-ua.net,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",98
194.114.138.176,Unresolved-IP.elan-ua.net,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",96
194.114.139.70,Unresolved-IP.elan-ua.net,"FreeBSD 8.0-RELEASE",99
194.114.139.97,Unresolved-IP.elan-ua.net,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",97
194.114.139.201,Unresolved-IP.elan-ua.net,"FreeBSD 8.0-RELEASE",98
194.126.196.229,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",97
194.126.204.31,nat-31-serv.linet.zp.ua,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",96
194.143.144.29,peer-gorky-fedor4-kvantradio.skif.com.ua,"Juniper SRX100 firewall",91
194.143.144.49,peer-begemot-brat8-200.skif.com.ua,"Juniper M7i router",97
194.143.144.117,peer-j2-brat6-grandcapital.skif.com.ua,"Juniper M7i router",97
194.145.63.120,ns20.kupidomain.bg,"Linux 2.6.9 - 2.6.30",96
194.145.162.33,ip-161-33.powernet.bg,"Linux 2.6.19 - 2.6.36",96
194.150.213.52,www.thonhotels.com,"F5 BIG-IP 3650 Local Traffic Manager load balancer",97
194.150.236.228,ns68.hiwit.net,"Linux 2.6.9 - 2.6.33",96
194.153.232.4,mail.x-graphs.com,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",96
194.165.92.9,mta-cap-lb02.nl.easynet.net,"Linux 2.6.5 - 2.6.12",96
194.183.12.209,194-183-12-209.uni.it,"Linux 2.6.9 - 2.6.33",96
194.186.87.162,,"Cisco 1921 router (IOS 15.1)",93
194.186.135.32,ts2-a32.Omsk.dial.rol.ru,"Linux 2.4.18",94
194.186.135.60,ts2-a60.Omsk.dial.rol.ru,"OpenWrt White Russian 0.9 (Linux 2.4.30)",95
194.186.193.62,an2-mpls.Novokuznetsk.gldn.net,"Cisco Aironet 1240AG or 1250 WAP, 1811 or 2800 router, or VG 224 VoIP adapter (IOS 12.4)",96
194.187.79.116,,"Linux 2.6.22 (SPARC)",95
194.190.6.3,mx01.slweb.ru,"Linux 2.6.18 - 2.6.32",97
194.190.31.81,,"Juniper M7i router",93
194.213.39.33,inco-seg2.inco.cz,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
194.217.188.42,no-dns-yet.demon.co.uk,"FreeBSD 3.5.1 (x86)",89
194.242.6.17,,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",94
194.242.6.65,,"FreeBSD 8.0-RELEASE",95
194.242.6.185,,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",96
194.248.40.121,ti0036a380-ge13-0-2-30016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.41.117,ti0002a380-ge13-0-1-16.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.41.209,ti0035a380-ge14-0-5-10016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.42.9,ti0132a340-ge2-2-40010016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.42.13,ti0155a341-ge2-3-60016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.42.73,ti0007a380-ge1-0-2-20016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.43.25,ti0005a380-ge1-0-3-40010016.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.43.41,,"Juniper Networks ERX-700 router",95
194.248.43.189,ti0007a380-ge16-1-6-16.ti.telenor.net,"Juniper Networks ERX-700 router",95
194.248.72.25,ti0002a380-ge16-0-18.ti.telenor.net,"Juniper Networks ERX-700 router",95
195.2.13.74,giga1-500-asd2.tsd.cw.net,"Sagem My du@l radio 700 Internet radio",86
195.2.65.21,ftp.share.bluesforum.ru,"FreeBSD 5.4-RELEASE",95
195.2.238.246,,"MikroTik RouterOS 3.30",97
195.3.205.29,,"FreeBSD 6.2-RC1",97
195.3.205.33,vlan701.kompas.uplink.net.ua,"FreeBSD 6.1-RELEASE-p10 (x86_64)",93
195.3.206.197,vlan881.kompas.uplink.net.ua,"FreeBSD 6.1-RELEASE-p10 (x86_64)",93
195.3.207.49,alias-195-3-207-49.vlan707.kompas.uplink.net.ua,"FreeBSD 6.2-RC1",96
195.3.252.4,floppy.aksinet.net,"Hotway HDC-U2LA or Vantec NexStar LX NAS device",89
195.5.25.137,UTC-ENVIROVMENT.ukrtel.net,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
195.5.125.42,pool.luga.net.ua,"OpenWrt (Linux 2.4.32)",94
195.8.196.1,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",95
195.9.48.26,,"Linux 2.6.9 - 2.6.30",96
195.9.170.181,,"Linux 2.6.9 - 2.6.14",92
195.13.63.226,,"Linux 2.6.32 - 2.6.35",99
195.13.226.129,,"Cisco uBR10012 broadband router",96
195.14.1.120,glasgow.byshosting.nl,"Linux 2.6.32 - 3.2",95
195.14.100.49,,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",96
195.14.100.105,,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",95
195.16.39.97,,"Juniper Networks M10 or M320 router (JUNOS 7.4R3.4)",97
195.16.161.178,,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.18.236.100,,"Linux 2.6.32 - 2.6.35",95
195.18.236.225,,"Linux 2.6.32 - 2.6.35",95
195.19.104.16,silversoft.net,"OpenIndiana oi_147 - oi_148",97
195.20.8.19,,"HP ProCurve 2524 switch",97
195.20.97.109,peer-begemot-dovzh-real.skif.com.ua,"Juniper SRX100 firewall",91
195.20.97.229,peer-j0-artema1-5-gallery.skif.com.ua,"Juniper J4350 router",92
195.20.152.69,centrumhotel.dvinfo.hu,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",97
195.20.196.101,rtcomm-195-20-196-101.bashrtcomm.ru,"Juniper MX960 router (JUNOS 9.5R3.7)",97
195.22.211.109,ojsc-vimpelcom.franco71.fra.seabone.net,"Juniper JUNOS 10.4R6.5",95
195.22.213.169,,"Juniper JUNOS 10.4R6.5",95
195.23.178.247,195-23-178-247.net.novis.pt,"ZyXEL Prestige 600-series ADSL router",97
195.24.34.90,svt-br1.0rbitel.net,"Cisco 1812, 3640, or 3700 router (IOS 12.4)",94
195.24.146.38,146-38.trifle.net,"Tomato 1.27 - 1.28 (Linux 2.4.20)",88
195.26.84.148,195-26-84-148.cti.net.ua,"Linksys WRV54G WAP",97
195.26.84.209,195-26-84-209.cti.net.ua,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",96
195.30.46.182,,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
195.34.62.105,,"Juniper SRX100 firewall",97
195.34.102.216,,"Gemtek P360 WAP or Siemens Gigaset SE515dsl wireless broadband router",96
195.34.113.143,,"Sveasoft Talisman 2.0 (Linux 2.4.33.7)",96
195.34.161.9,,"VMware ESXi Server 5.0",97
195.34.168.57,domino1.inet.de,"Linux 2.6.18 - 2.6.32",95
195.34.196.1,,"Linux 3.2.0",93
195.35.65.45,kumirtelecom-10G-gw.ix.net.ua,"Linksys WRV54G WAP",97
195.35.65.218,cosmonova-10G-2-gw.ix.net.ua,"Extreme Networks Summit X450e switch (ExtremeXOS 15.3)",99
195.35.115.254,ip-space-by.voipgrid.nl,"Juniper M7i router",93
195.39.8.201,,"OneAccess ONE20 ADSL router",97
195.42.102.50,st-50-102-42-195.2dayhost.com,"FreeBSD 7.0-BETA4 - 7.0",98
195.42.103.64,st-64-103-42-195.2dayhost.com,"FreeBSD 8.0-RELEASE",99
195.42.142.214,,"HP P2000 G3 NAS device",97
195.46.123.12,12-123-46-195.pppoe.irtel.ru,"ADSL router: Huawei MT800u-T; or ZyXEL Prestige 623ME-T1, 643, 662HW-61, 782, or 2602R-61",94
195.46.255.247,mx1.pt.lu,"Crestron XPanel control system",94
195.49.205.57,atlantis-gvardeyskoe.strace.net,"Linux 2.6.32 - 2.6.35",95
195.52.113.61,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
195.52.201.21,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
195.54.162.159,,"Netgear DG834G WAP or Western Digital WD TV media player",93
195.54.185.8,8-rev185.markomp.net.pl,"Netgear DG834G WAP or Western Digital WD TV media player",91
195.54.185.11,11-rev185.markomp.net.pl,"Linksys RV042 router",92
195.54.185.81,81-rev185.markomp.net.pl,"OpenWrt (Linux 2.4.32)",94
195.54.185.144,144-rev185.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",91
195.54.185.218,218-rev185.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.186.14,14-rev186.markomp.net.pl,"MikroTik RouterOS 3.30",99
195.54.186.72,72-rev186.markomp.net.pl,"Linux 2.6.35",95
195.54.186.74,74-rev186.markomp.net.pl,"Linux 2.6.35",92
195.54.186.77,77-rev186.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",92
195.54.186.123,123-rev186.markomp.net.pl,"MikroTik RouterOS 3.30",96
195.54.186.171,171-rev186.markomp.net.pl,"Linksys WRV54G WAP",93
195.54.186.179,179-rev186.markomp.net.pl,"Linksys WRV54G WAP",96
195.54.186.213,213-rev186.markomp.net.pl,"HP P2000 G3 NAS device",92
195.54.186.215,215-rev186.markomp.net.pl,"Linksys WRV54G WAP",96
195.54.187.7,7-rev187.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.187.15,15-rev187.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.187.17,17-rev187.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",92
195.54.187.27,27-rev187.markomp.net.pl,"OpenWrt (Linux 2.4.32)",94
195.54.187.29,29-rev187.markomp.net.pl,"Linux 2.6.35",92
195.54.187.67,67-rev187.markomp.net.pl,"Linux 2.6.35",95
195.54.187.88,88-rev187.markomp.net.pl,"Linksys WRV54G WAP",92
195.54.187.92,92-rev187.markomp.net.pl,"MikroTik RouterOS 3.30",92
195.54.187.187,187-rev187.markomp.net.pl,"MikroTik RouterOS 3.30",96
195.54.187.191,191-rev187.markomp.net.pl,"MikroTik RouterOS 3.30",92
195.54.187.214,214-rev187.markomp.net.pl,"MikroTik RouterOS 3.30",96
195.54.188.1,1-rev188.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.188.39,39-rev188.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.188.44,44-rev188.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.189.21,21-rev189.markomp.net.pl,"Linux 2.6.14 - 2.6.30",96
195.54.189.76,76-rev189.markomp.net.pl,"Roku 2 XS media player (Linux 2.6.32)",95
195.54.189.183,183-rev189.markomp.net.pl,"Linksys WRV54G WAP",92
195.54.189.191,191-rev189.markomp.net.pl,"MikroTik RouterOS 3.30",96
195.54.189.192,192-rev189.markomp.net.pl,"MikroTik RouterOS 3.30",95
195.56.77.77,ns1.t-online.hu,"FreeBSD 9.0-RELEASE",98
195.58.244.19,195-58-244-19.skif.net,"Linksys WRV54G WAP",95
195.60.214.19,server06.easy2host.nl,"Linux 2.6.32",93
195.60.214.167,,"Linux 2.6.26",97
195.63.203.97,,"Juniper M7i router",95
195.63.239.33,,"FreeBSD 4.3-RELEASE or IBM AIX 5.3 - 6.1",99
195.66.89.153,,"FreeBSD 5.4-RELEASE",95
195.66.141.12,allcinema.org.ua,"FreeBSD 6.2-STABLE - 6.4-STABLE",95
195.66.224.52,,"Juniper Networks J2320 or MX5-T router; or EX2200, EX3200, EX4200, or EX8200 switch (JUNOS 8.5 - 11.2)",97
195.66.224.143,linx1.thn-gw.merula.net,"Linux 2.6.9 - 2.6.30",96
195.66.225.47,a.linx.thn.aaisp.net.uk,"FireBrick FB2700 firewall",91
195.68.154.116,mail.eme-russia.com,"Linksys BEFSR41 EtherFast router",86
195.68.216.185,pptp-195.68.216.185.db.polesye.net,"Netgear DG834G WAP or Western Digital WD TV media player",96
195.69.144.120,m10m2.sare.net,"Juniper MX960 router (JUNOS 9.5R3.7)",95
195.69.144.196,amsix.ams.seabone.net,"Juniper SRX100 firewall",94
195.69.145.5,tt122b.ripe.net,"FreeBSD 6.2-STABLE - 6.4-STABLE",99
195.69.145.38,core1-fe-1-3-1v5.ip.eu.tachyon.net,"Juniper MX960 router (JUNOS 9.5R3.7)",94
195.69.145.153,mx01.Stockholm.gldn.net,"Juniper M7i router",95
195.69.146.31,,"Juniper M7i router",93
195.69.146.97,ams-ix.r1.ams.tc2.as34756.net,"Juniper M7i router",95
195.69.147.229,,"Cisco CRS-1 router (IOS XR 3.4.1 - 3.6.2)",99
195.69.196.48,48-196.dial.orbita.dp.ua,"Microsoft Windows XP SP2 or SP3",98
195.70.196.84,mid.sw.pu.ru,"Cisco uBR10012 broadband router",99
195.71.212.202,xmws-frnk-de17-chan-0-0.nw.mediaways.net,"Juniper SRX100 firewall",99
195.72.53.8,ge2.orissa.sov.abc.net.uk,"OpenBSD 4.2",99
195.74.130.14,opa004-30265.coloc.opal-solutions.com,"Sun Solaris 9 or 10 (SPARC)",96
195.78.94.220,,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",98
195.78.124.22,flora2.uhost.ro,"Linux 2.6.32 - 3.2",95
195.82.159.192,,"Linux 2.6.32 - 3.2",95
195.85.214.4,sentry.ukranews.com,"FreeBSD 7.1-RELEASE",99
195.88.22.12,195-88-22-12.apanet.ru,"FreeBSD 7.0-RELEASE",95
195.88.28.7,alnca7.alfanet24.pl,"Linux 2.6.32 - 3.2",95
195.88.76.77,ip76-77.svr.net.ua,"Linux 2.6.32 - 3.2",98
195.88.92.100,net92-100.get-net.ru,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",98
195.88.203.149,jebv.nl,"Linux 2.6.9 - 2.6.30",96
195.90.134.154,mprint-h.rosnet.ru,"H3C E126A or S3100-8T-SI switch (Comware 3.10)",99
195.94.155.158,,"Thomson ST 585 or ST 536i ADSL modem",96
195.95.222.105,105-222.users.khust.com,"FreeBSD 7.0-RELEASE-p1 - 10.0-CURRENT",98
195.110.6.52,,"FreeBSD 8.0-BETA2 - 9.1-RELEASE",96
195.110.7.249,,"Juniper MX960 router (JUNOS 9.5R3.7)",97
195.112.96.60,stat.maxnet.ru,"FreeBSD 4.11-RELEASE (x86)",97
195.112.97.249,GW.Bbone1.MAXnet.Obninsk.ru,"FreeBSD 7.0-RELEASE-p2 - 7.1-PRERELEASE",97
195.112.112.17,CPS.L51-4Mbps.Kaluga.MAXnet.ru,"FreeBSD 6.1-RELEASE - 6.2",96
195.112.117.225,,"FreeBSD 4.11-RELEASE (x86)",97
195.112.119.187,GW.Obninsk-Kaluga.Obninsk.MAXnet.ru,"FreeBSD 6.1-RELEASE - 6.2",93
195.113.184.154,,"Linux 2.6.38 - 3.0",95
195.114.30.44,vbios.ss.zp.ua,"Linux 2.6.8 - 2.6.32",97
195.114.128.50,ns.paco.net,"HP HP-UX B.11.31",90
195.114.141.140,140-141-dynamic.retail.datagroup.ua,"Microsoft Windows Vista SP2",97
195.116.218.42,,"Linux 2.6.15 - 2.6.24 (embedded)",96
195.116.218.45,,"Linux 2.6.15 - 2.6.30",96
195.116.218.59,,"Linux 2.6.15 - 2.6.24 (embedded)",96
195.116.218.150,,"Epson Artisan 810 printer",95
195.117.24.189,alfa.jelfa.com.pl,"IBM AIX AIX 4.3",90
195.117.144.114,,"Linux 2.6.32",98
195.117.209.164,164.grybow.net.pl,"MikroTik RouterOS 3.30",94
195.117.209.209,209.grybow.net.pl,"MikroTik RouterOS 3.30",96
195.117.209.216,216.grybow.net.pl,"MikroTik RouterOS 3.30",96
195.131.48.104,,"Apple iPad tablet computer (iOS 4.3.2)",93
195.133.60.133,Uskov-Demos-64K.Moscow.LL.Demos.net,"Sun OpenSolaris 2008.11",94
195.137.143.138,,"Linux 2.6.9 - 2.6.30",97
195.137.240.39,,"FreeBSD 7.1-RELEASE",96
195.138.63.97,gw-mt.suv.farm.knipp.de,"Foundry FastIron switch (4802, FESX, GS 648P, X448, or II Plus) (IronWare)",98
195.138.217.30,,"Extreme Networks Summit X450e switch (ExtremeXOS 15.3)",99
195.140.160.16,hosting.uni.net.ua,"FreeNAS 0.686 (FreeBSD 6.2-RELEASE) or VMware ESXi Server 3.0 - 4.0",95
195.140.168.221,peer-j2-brat8-308.skif.com.ua,"Juniper M7i router",97
195.140.170.33,peer-msk-mosk21-contact.skif.com.ua,"Juniper M7i router",94
195.140.171.3,j0.skif.com.ua,"Juniper M7i router",94
195.140.171.67,truba-v2-2.skif.com.ua,"Netgear DG834G WAP or Western Digital WD TV media player",92
195.140.231.140,ip-195-140-231-140.opensvit.ua,"OpenWrt (Linux 2.4.32)",98
195.144.193.74,mail.lsid.ru,"Linux 2.6.32 - 3.2",98
195.144.211.161,,"D-Link DES-3010G switch",97
195.144.235.217,,"Juniper MX960 router (JUNOS 9.5R3.7)",95
195.145.56.161,,"Netgear WGN824 v2 DSL router",96
195.149.112.1,ns.secondary.net.ua,"FreeBSD 8.2-RELEASE",97
195.151.220.26,,"Juniper MX960 router (JUNOS 9.5R3.7)",92
195.151.244.2,Samara14-S5-5-1.rosprint.net,"Juniper M7i router",93
195.158.184.245,port-195-158-184-245.static.qsc.de,"Avaya G700 Telephony Media Gateway or Sun Advanced Lights Out Maganer 1.5.2 (VxWorks)",97
195.162.64.7,7.64.kulinichi.net.ua,"Microsoft Windows Server 2008 SP1",96
195.162.68.15,mta15.mssvmail.com,"Linux 2.6.24",97
195.162.81.153,,"D-Link DES-7210 switch",96
195.166.52.122,,"ZyXEL ZyWALL 2, 5, or 70 firewall (ZyNOS 4.04)",97
195.175.2.95,195.175.2.95.static.turktelekom.com.tr,"Redback Networks SmartEdge 600 router (SmartEdge OS)",95
195.175.17.133,195.175.17.133.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.19.121,195.175.19.121.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.20.49,195.175.20.49.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.21.77,195.175.21.77.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.22.13,195.175.22.13.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.22.29,195.175.22.29.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.22.85,195.175.22.85.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.24.253,195.175.24.253.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.25.221,195.175.25.221.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.26.133,195.175.26.133.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.27.33,195.175.27.33.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.27.89,195.175.27.89.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
195.175.30.117,195.175.30.117.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.32.145,195.175.32.145.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.32.193,195.175.32.193.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.32.237,195.175.32.237.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",96
195.175.33.241,195.175.33.241.static.turktelekom.com.tr,"Alcatel-Lucent 7750 Service Router (SR OS 9.0.R9)",95
